Total syscall: 295
[NtSetEvent]: 0x7000e Arg: 7c
[NtLockVirtualMemory]: 0x10d Arg: 19f590
[NtLockVirtualMemory]: 0x10d Arg: 19f5c4
[NtAllocateVirtualMemory]: 0x18 Arg: 19f41c
[NtAllocateVirtualMemory]: 0x18 Arg: 19f41c
[NtOpenKeyEx]: 0x120 Arg: 19f720
[NtCreateEvent]: 0x48 Arg: 1f0003
[NtCreateEvent]: 0x48 Arg: 1f0003
[NtAllocateVirtualMemory]: 0x18 Arg: 19f484
[NtClose]: 0x3000f Arg: 50590d43
[NtClose]: 0x3000f Arg: 5f0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 5f0
[NtAlpcConnectPort]: 0x79 Arg: 19f5c4
[NtDuplicateObject]: 0x3c Arg: ffffffff
[NtCreateEvent]: 0x48 Arg: 1f0003
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f13c
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19efdc
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtProtectVirtualMemory]: 0x50 Arg: 19e944
[NtProtectVirtualMemory]: 0x50 Arg: 19e944
[NtProtectVirtualMemory]: 0x50 Arg: 19e994
[NtProtectVirtualMemory]: 0x50 Arg: 19e994
[NtSetEvent]: 0x7000e Arg: 0
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtSetInformationVirtualMemory]: 0x19e Arg: ffffffff
[NtTraceControl]: 0x1c3 Arg: 1e
[NtTraceControl]: 0x1c3 Arg: f
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e80c
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e804
[NtSetInformationVirtualMemory]: 0x19e Arg: ffffffff
[NtTraceControl]: 0x1c3 Arg: 1e
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: 1e
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtQueryLicenseValue]: 0x153 Arg: 19e244
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e7e4
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e7dc
[NtSetInformationVirtualMemory]: 0x19e Arg: ffffffff
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e80c
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e804
[NtSetInformationVirtualMemory]: 0x19e Arg: ffffffff
[NtTraceControl]: 0x1c3 Arg: 1e
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: 1e
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtTraceControl]: 0x1c3 Arg: f
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e7e4
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 19e7dc
[NtSetInformationVirtualMemory]: 0x19e Arg: ffffffff
[NtApphelpCacheControl]: 0x4c Arg: 19e8e0
[NtClose]: 0x3000f Arg: 12f3700
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtOpenFile]: 0x33 Arg: 19e920
[NtApphelpCacheControl]: 0x4c Arg: 19e8c8
[NtProtectVirtualMemory]: 0x50 Arg: 19e934
[NtProtectVirtualMemory]: 0x50 Arg: 19e934
[NtClose]: 0x3000f Arg: 12f3700
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtOpenFile]: 0x33 Arg: 19e908
[NtApphelpCacheControl]: 0x4c Arg: 19e8b0
[NtClose]: 0x3000f Arg: 12f3700
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtOpenFile]: 0x33 Arg: 19e8f0
[NtApphelpCacheControl]: 0x4c Arg: 19e8c8
[NtProtectVirtualMemory]: 0x50 Arg: 19e934
[NtProtectVirtualMemory]: 0x50 Arg: 19e934
[NtClose]: 0x3000f Arg: 12f3700
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtOpenFile]: 0x33 Arg: 19e908
[NtApphelpCacheControl]: 0x4c Arg: 19e8b0
[NtClose]: 0x3000f Arg: 12f3700
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtQuerySecurityObject]: 0x15b Arg: 1
[NtOpenFile]: 0x33 Arg: 19e8f0
[NtSetEvent]: 0x7000e Arg: 0
[NtProtectVirtualMemory]: 0x50 Arg: 130282c
[NtWaitForWorkViaWorkerFactory]: 0x1d3 Arg: b8
[NtWaitForWorkViaWorkerFactory]: 0x1d3 Arg: b8
[NtSetInformationProcess]: 0x1c Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 130270c
[NtSetInformationProcess]: 0x1c Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 481b2ac
[NtClose]: 0x3000f Arg: 13027f0
[NtClose]: 0x3000f Arg: 13027f0
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtSetInformationProcess]: 0x1c Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 16efaa8
[NtProtectVirtualMemory]: 0x50 Arg: 481b144
[NtQueryPerformanceCounter]: 0x50031 Arg: 0
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 1c
[NtMapViewOfSection]: 0x28 Arg: 5b4
[NtSetInformationProcess]: 0x1c Arg: ffffffff
[NtCreateSection]: 0x4a Arg: d
[NtProtectVirtualMemory]: 0x50 Arg: 481a4d4
[NtOpenFile]: 0x33 Arg: 16efb78
[NtQueryAttributesFile]: 0x3d Arg: 16efa54
[NtClose]: 0x3000f Arg: 481b270
[NtClose]: 0x3000f Arg: 481b270
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 16efb18
[NtQueryAttributesFile]: 0x3d Arg: 19e6dc
[NtQueryPerformanceCounter]: 0x50031 Arg: 0
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 1c
[NtClose]: 0x3000f Arg: 13026d0
[NtClose]: 0x3000f Arg: 13026d0
[NtOpenSection]: 0x37 Arg: d
[NtMapViewOfSection]: 0x28 Arg: 5b4
[NtCreateSection]: 0x4a Arg: d
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtOpenFile]: 0x33 Arg: 16efbe8
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 19e730
[NtQueryPerformanceCounter]: 0x50031 Arg: 0
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 1c
[NtQueryAttributesFile]: 0x3d Arg: 16efb6c
[NtMapViewOfSection]: 0x28 Arg: 5b8
[NtClose]: 0x3000f Arg: 481b108
[NtClose]: 0x3000f Arg: 481b108
[NtOpenSection]: 0x37 Arg: d
[NtOpenSection]: 0x37 Arg: d
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 16efaa8
[NtQueryPerformanceCounter]: 0x50031 Arg: 0
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 1c
[NtMapViewOfSection]: 0x28 Arg: 5b4
[NtCreateSection]: 0x4a Arg: d
[NtCreateSection]: 0x4a Arg: d
[NtOpenFile]: 0x33 Arg: 16efb78
[NtOpenFile]: 0x33 Arg: 19e800
[NtQueryAttributesFile]: 0x3d Arg: 19e6dc
[NtQueryAttributesFile]: 0x3d Arg: 16efa54
[NtClose]: 0x3000f Arg: 481a498
[NtClose]: 0x3000f Arg: 481a498
[NtReleaseWorkerFactoryWorker]: 0x3016f Arg: 12f16d0
[NtOpenSection]: 0x37 Arg: d
[NtReleaseWorkerFactoryWorker]: 0x3016f Arg: 1
[NtOpenSection]: 0x37 Arg: d
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: ffffffff
[NtProtectVirtualMemory]: 0x50 Arg: 19e7b8
[NtQueryPerformanceCounter]: 0x50031 Arg: 0
[NtWow64IsProcessorFeaturePresent]: 0x1e9 Arg: 1c
[NtMapViewOfSection]: 0x28 Arg: 5b0
[NtCreateSection]: 0x4a Arg: d
[NtOpenFile]: 0x33 Arg: 19e888
[NtQueryAttributesFile]: 0x3d Arg: 19e80c
[NtOpenSection]: 0x37 Arg: d
[NtQueryInformationThread]: 0x25 Arg: 2a
[NtClose]: 0x3000f Arg: 5ac
[NtQueryWnfStateData]: 0x163 Arg: 0
[NtOpenKeyEx]: 0x120 Arg: 19ec68
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtOpenKeyEx]: 0x120 Arg: 19ec30
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryValueKey]: 0x17 Arg: 5ac
[NtQueryKey]: 0x16 Arg: 0
[NtOpenKey]: 0x12 Arg: 20119
[NtOpenKey]: 0x12 Arg: 20119
[NtOpenKey]: 0x12 Arg: 20119
[NtCreateEvent]: 0x48 Arg: 1f0003
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f25c
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f0fc
[NtAllocateVirtualMemory]: 0x18 Arg: ffffffff
[NtLockVirtualMemory]: 0x10d Arg: 19ea24
[NtMapViewOfSection]: 0x28 Arg: ffffffff
[NtUnmapViewOfSectionEx]: 0x1cc Arg: 7db0000
[NtMapViewOfSection]: 0x28 Arg: 59c
[NtClose]: 0x3000f Arg: 50591193
[NtQueryValueKey]: 0x17 Arg: 19e8ec
[NtOpenKeyEx]: 0x120 Arg: 1
[NtAllocateVirtualMemory]: 0x18 Arg: ffffffff
[NtAllocateVirtualMemory]: 0x18 Arg: ffffffff
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19ec04
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 58c
[NtAlpcQueryInformationMessage]: 0x8a Arg: 58c
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19eaa4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 4819768
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 58c
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 4819768
[NtSetInformationWorkerFactory]: 0x19f Arg: 514
[NtAlpcSetInformation]: 0x8d Arg: 438
[NtAssociateWaitCompletionPacket]: 0x90 Arg: 598
[NtCreateWaitCompletionPacket]: 0xc9 Arg: 1
[NtCreateTimer2]: 0xc3 Arg: 0
[NtAssociateWaitCompletionPacket]: 0x90 Arg: 590
[NtCreateWaitCompletionPacket]: 0xc9 Arg: 1
[NtCreateTimer2]: 0xc3 Arg: 0
[NtCreateWorkerFactory]: 0xcc Arg: 136f5f4
[NtCreateIoCompletion]: 0xac Arg: 136f5f8
[NtWriteFile]: 0x1a0008 Arg: 0
[NtQuerySystemInformationEx]: 0x161 Arg: 19eb08
[NtAlpcConnectPort]: 0x79 Arg: 19ebd0
[NtOpenKeyEx]: 0x120 Arg: 19f6ac
[NtTraceControl]: 0x1c3 Arg: 1e
[NtTraceControl]: 0x1c3 Arg: f
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f23c
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f0dc
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f234
[NtDelayExecution]: 0x60034 Arg: 0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f0d4
[NtClose]: 0x3000f Arg: 520
[NtDeviceIoControlFile]: 0x1b0007 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtCreateFile]: 0x55 Arg: 80100000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19ef84
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 10
[NtClose]: 0x3000f Arg: 520
[NtQueryValueKey]: 0x17 Arg: 520
[NtQueryValueKey]: 0x17 Arg: 520
[NtQueryValueKey]: 0x17 Arg: 520
[NtOpenKeyEx]: 0x120 Arg: 481a844
[NtClose]: 0x3000f Arg: 505908bb
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtWow64GetCurrentProcessorNumberEx]: 0x1e2 Arg: 0
[NtClose]: 0x3000f Arg: 5059097b
[NtQueryValueKey]: 0x17 Arg: 19f13c
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtQueryValueKey]: 0x17 Arg: 558
[NtClose]: 0x3000f Arg: 520
[NtQueryValueKey]: 0x17 Arg: 520
[NtOpenKeyEx]: 0x120 Arg: 19f3f4
[NtQueryValueKey]: 0x17 Arg: 558
[NtOpenKeyEx]: 0x120 Arg: 139bcbc
[NtClose]: 0x3000f Arg: 558
[NtOpenKeyEx]: 0x120 Arg: 19f3a4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtClose]: 0x3000f Arg: 50590e8b
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f30c
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f1ac
[NtClose]: 0x3000f Arg: 438
[NtDeviceIoControlFile]: 0x1b0007 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtCreateFile]: 0x55 Arg: 80100000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f03c
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 10
[NtClose]: 0x3000f Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtOpenKeyEx]: 0x120 Arg: 481a844
[NtClose]: 0x3000f Arg: 505909e3
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtWow64GetCurrentProcessorNumberEx]: 0x1e2 Arg: 0
[NtClose]: 0x3000f Arg: 50590aa3
[NtQueryValueKey]: 0x17 Arg: 19f1f4
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtQueryValueKey]: 0x17 Arg: 56c
[NtClose]: 0x3000f Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtOpenKeyEx]: 0x120 Arg: 19f4ac
[NtQueryValueKey]: 0x17 Arg: 56c
[NtOpenKeyEx]: 0x120 Arg: 139bcbc
[NtClose]: 0x3000f Arg: 50590cc3
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtClose]: 0x3000f Arg: 50590e53
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f364
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f204
[NtClose]: 0x3000f Arg: 438
[NtDeviceIoControlFile]: 0x1b0007 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtCreateFile]: 0x55 Arg: 80100000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f094
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 10
[NtClose]: 0x3000f Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtOpenKeyEx]: 0x120 Arg: 481a844
[NtClose]: 0x3000f Arg: 5059098b
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtQuerySecurityAttributesToken]: 0x15a Arg: 77771350
[NtWow64GetCurrentProcessorNumberEx]: 0x1e2 Arg: 0
[NtClose]: 0x3000f Arg: 50590a4b
[NtQueryValueKey]: 0x17 Arg: 19f24c
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtQueryValueKey]: 0x17 Arg: 56c
[NtClose]: 0x3000f Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtOpenKeyEx]: 0x120 Arg: 19f504
[NtQueryValueKey]: 0x17 Arg: 56c
[NtOpenKeyEx]: 0x120 Arg: 139bcbc
[NtClose]: 0x3000f Arg: 50590c6b
[NtOpenKeyEx]: 0x120 Arg: 20119
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 4f4
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 1353cb0
[NtWaitForSingleObject]: 0xd0004 Arg: 0
[NtClose]: 0x3000f Arg: 50590e3b
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f37c
[NtAlpcSendWaitReceivePort]: 0x8c Arg: 40020000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f21c
[NtClose]: 0x3000f Arg: 438
[NtDeviceIoControlFile]: 0x1b0007 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtWriteFile]: 0x1a0008 Arg: 0
[NtCreateFile]: 0x55 Arg: 80100000
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 19f0ac
[NtGetCurrentProcessorNumber]: 0x1900f3 Arg: 10
[NtClose]: 0x3000f Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtQueryValueKey]: 0x17 Arg: 438
[NtOpenKeyEx]: 0x120 Arg: 481a844
